# curie_map:
#   linkml: https://w3id.org/linkml/
#   sempav: https://w3id.org/sempav
#   loinc: https://loinc.org/
#   CHEBI: http://purl.obolibrary.org/obo/CHEBI_
#   skos: http://www.w3.org/2004/02/skos/core#
#   wikidata: https://www.wikidata.org/entity/
#   orcid: https://orcid.org/
# license: http://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2023-05-01'
# mapping_set_id: http://w3id.org/mapping_commons/monarch/loinc2chebi_2.sssom.tsv
# issue_tracker: https://github.com/monarch-initiative/monarch-mapping-commons/issues
# creator_label: "Monarch Initiative"
# creator_id: wikidata:Q34645736
# author_id: orcid:0000-0002-5316-1399
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification
loinc:LP16085-0	Norclomipramine	skos:exactMatch	CHEBI:124969	3-(2-chloro-5,6-dihydrobenzo[b][1]benzazepin-11-yl)-N-methyl-1-propanamine	semapv:ManualMappingCuration
loinc:LP32035-5	Creatinine	skos:exactMatch	CHEBI:16737	Creatinine	semapv:ManualMappingCuration
loinc:LP7719-0	Water	skos:exactMatch	CHEBI:15377	water	semapv:ManualMappingCuration
loinc:LP14449-0	Hemoglobin	skos:exactMatch	CHEBI:35143	hemoglobin	semapv:ManualMappingCuration
loinc:LP15441-6	Bicarbonate	skos:exactMatch	CHEBI:17544	hydrogencarbonate	semapv:ManualMappingCuration
loinc:LP19292-9	Methylenedioxyamphetamine	skos:exactMatch	CHEBI:166520	3,4-methylenedioxyamphetamine	semapv:ManualMappingCuration
loinc:LP18505-5	Cocaethylene	skos:exactMatch	CHEBI:174315	Cocaethylene	semapv:ManualMappingCuration
loinc:LP14565-3	Opiates	skos:relatedMatch	CHEBI:35482	opioid analgesic	semapv:ManualMappingCuration
loinc:LP18084-1	Hydroxytriazolam	skos:exactMatch	CHEBI:169925	4-hydroxytriazolam	semapv:ManualMappingCuration
loinc:LP70160-4	Phenylalanine	skos:exactMatch	CHEBI:28044	phenylalanine	semapv:ManualMappingCuration
loinc:LP14549-7	Norpropoxyphene	skos:exactMatch	CHEBI:166662	norpropoxyphene	semapv:ManualMappingCuration
loinc:LP32057-9	Globulin	skos:exactMatch	CHEBI:166899	globulin type	semapv:ManualMappingCuration
loinc:LP19496-6	7-Aminoflunitrazepam	skos:exactMatch	CHEBI:174707	7-aminoflunitrazepam	semapv:ManualMappingCuration
loinc:LP33343-2	Hydrogen ion	skos:exactMatch	CHEBI:24636	proton	semapv:ManualMappingCuration
loinc:LP14382-3	Norfluoxetine	skos:exactMatch	CHEBI:180876	norfluoxetine	semapv:ManualMappingCuration
loinc:LP17880-3	Hydroxybupropion	skos:exactMatch	CHEBI:166487	hydroxybupropion	semapv:ManualMappingCuration
loinc:LP102595-8	Noroxycodone	skos:exactMatch	CHEBI:168092	noroxycodone	semapv:ManualMappingCuration
loinc:LP14676-8	Insulin	skos:exactMatch	CHEBI:145810	insulin	semapv:ManualMappingCuration
loinc:LP70288-3	Cortisol	skos:exactMatch	CHEBI:17650	cortisol	semapv:ManualMappingCuration
loinc:LP100616-4	1-Hydroxymidazolam	skos:exactMatch	CHEBI:145330	1-hydroxymidazolam	semapv:ManualMappingCuration
loinc:LP16485-2	Protein C	skos:exactMatch	CHEBI:82131	protein c	semapv:ManualMappingCuration
loinc:LP32175-9	Tyrosine	skos:exactMatch	CHEBI:18186	tyrosine	semapv:ManualMappingCuration
loinc:LP15170-1	Hydroxyalprazolam	skos:exactMatch	CHEBI:35501	triazolobenzodiazepine	semapv:ManualMappingCuration
loinc:LP305032-7	calcitonin^1.5m post xxx challenge	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305033-5	calcitonin^10m post 0.5 ug/kg pentagastrin iv	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305034-3	calcitonin^10m post 2 mg/kg calcium & 0.5 ug/kg pentagastrin iv	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305035-0	calcitonin^10m post 2.4 mg/kg calcium short iv	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305036-8	calcitonin^10m post xxx challenge	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305037-6	calcitonin^10th specimen post xxx challenge	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305038-4	calcitonin^15m post xxx challenge	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305039-2	calcitonin^1m post 0.5 ug/kg pentagastrin iv	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305040-0	calcitonin^1m post 2 mg/kg calcium & 0.5 ug/kg pentagastrin iv	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305041-8	calcitonin^1m post xxx challenge	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305042-6	calcitonin^1st specimen	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305043-4	calcitonin^1st specimen post xxx challenge	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305044-2	calcitonin^2m post 0.5 ug/kg pentagastrin iv	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305045-9	calcitonin^2m post 2 mg/kg calcium & 0.5 ug/kg pentagastrin iv	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305046-7	calcitonin^2m post xxx challenge	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305047-5	calcitonin^2nd specimen	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305048-3	calcitonin^2nd specimen post xxx challenge	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305049-1	calcitonin^30m post xxx challenge	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305050-9	calcitonin^3h post 15 mg/kg calcium gluconate iv	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305051-7	calcitonin^3h post xxx challenge	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305052-5	calcitonin^3m post 0.5 ug/kg pentagastrin iv	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305053-3	calcitonin^3rd specimen	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305054-1	calcitonin^3rd specimen post xxx challenge	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305055-8	calcitonin^4h post 15 mg/kg calcium gluconate iv	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305056-6	calcitonin^4h post xxx challenge	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305057-4	calcitonin^4th specimen	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305058-2	calcitonin^4th specimen post xxx challenge	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305059-0	calcitonin^5m post 0.5 ug/kg pentagastrin iv	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305060-8	calcitonin^5m post 2 mg/kg calcium & 0.5 ug/kg pentagastrin iv	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305061-6	calcitonin^5m post 2.4 mg/kg calcium short iv	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305062-4	calcitonin^5m post xxx challenge	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305063-2	calcitonin^5th specimen	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305064-0	calcitonin^5th specimen post xxx challenge	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305065-7	calcitonin^6th specimen	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305066-5	calcitonin^6th specimen post xxx challenge	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305067-3	calcitonin^7m post 0.5 ug/kg pentagastrin iv	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305068-1	calcitonin^7th specimen	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305069-9	calcitonin^7th specimen post xxx challenge	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305070-7	calcitonin^8th specimen	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305071-5	calcitonin^8th specimen post xxx challenge	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305072-3	calcitonin^90s post 0.5 ug/kg pentagastrin iv	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305073-1	calcitonin^9th specimen post xxx challenge	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP307354-3	calcitonin^baseline	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305074-9	calcitonin^post xxx challenge	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305075-6	calcitonin^pre 0.5 ug/kg pentagastrin iv	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305076-4	calcitonin^pre 2 mg/kg calcium & 0.5 ug/kg pentagastrin iv	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305077-2	calcitonin^pre 2.4 mg/kg calcium short iv	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP305078-0	calcitonin^pre or post xxx challenge	skos:exactMatch	CHEBI:3306	calcitonin	semapv:ManualMappingCuration
loinc:LP70404-6	calcium	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305090-5	calcium^1.5h post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305091-3	calcium^10m post 2.4 mg/kg calcium short iv	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305092-1	calcium^10m post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305093-9	calcium^10th specimen post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305094-7	calcium^12h post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305095-4	calcium^13h post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305096-2	calcium^14h post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305097-0	calcium^15m pre xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305098-8	calcium^16h post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305099-6	calcium^1d post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305100-2	calcium^1h post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305101-0	calcium^1st specimen post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305102-8	calcium^2.5h post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305103-6	calcium^20h post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305104-4	calcium^2d post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305105-1	calcium^2h post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305106-9	calcium^2nd specimen post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305107-7	calcium^30m post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305108-5	calcium^36h post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305109-3	calcium^3d post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305110-1	calcium^3h post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305111-9	calcium^3rd specimen post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305112-7	calcium^45m post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305113-5	calcium^45m pre xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305114-3	calcium^4h post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305115-0	calcium^4th specimen post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305116-8	calcium^5h post 500 mg calcium po	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305117-6	calcium^5h post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305118-4	calcium^5m post 2.4 mg/kg calcium short iv	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305119-2	calcium^5m post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305120-0	calcium^5th specimen post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305121-8	calcium^6.5h post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305122-6	calcium^6h post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305123-4	calcium^6th specimen post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305124-2	calcium^7.5h post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305125-9	calcium^7th specimen post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305126-7	calcium^8h post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305127-5	calcium^8th specimen post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305128-3	calcium^9th specimen post xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP307362-6	calcium^^corrected for albumin	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP307363-4	calcium^^corrected for total protein	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305129-1	calcium^baseline	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305130-9	calcium^post 12h cfst	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305131-7	calcium^post calcium infusion	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP307364-2	calcium^post dialysis	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305132-5	calcium^pre 2.4 mg/kg calcium short iv	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305133-3	calcium^pre 500 mg calcium po	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP305134-1	calcium^pre xxx challenge	skos:exactMatch	CHEBI:22984	calcium atom	semapv:ManualMappingCuration
loinc:LP228152-7	corticotropin ab.ige.rast class	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305165-5	corticotropin^1.5h post 1 ug/kg crh iv	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305166-3	corticotropin^1.5h post dose glucagon	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305167-1	corticotropin^1.5h post dose glucose	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305168-9	corticotropin^1.5h post dose insulin iv	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305169-7	corticotropin^1.5h post xxx challenge	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305170-5	corticotropin^10 am specimen	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305171-3	corticotropin^10 pm specimen	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305172-1	corticotropin^105m post dose insulin iv	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP344962-8	corticotropin^10m post 1 ug/kg crh iv	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305173-9	corticotropin^10m post xxx challenge	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305174-7	corticotropin^10th specimen post xxx challenge	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305175-4	corticotropin^11th specimen post xxx challenge	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305176-2	corticotropin^12 am specimen	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305177-0	corticotropin^12 pm specimen	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305178-8	corticotropin^12th specimen post xxx challenge	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305179-6	corticotropin^15m post 1 ug/kg crh iv	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305180-4	corticotropin^15m post dose insulin iv	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305181-2	corticotropin^15m post xxx challenge	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305182-0	corticotropin^15m pre 1 ug/kg crh iv	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305183-8	corticotropin^15m pre dose insulin iv	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305185-3	corticotropin^1d post dose metyrapone	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305186-1	corticotropin^1h post 1 ug/kg crh iv	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305187-9	corticotropin^1h post 100 ug crh iv	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305188-7	corticotropin^1h post dose glucagon	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305189-5	corticotropin^1h post dose glucose	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305190-3	corticotropin^1h post dose insulin iv	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305191-1	corticotropin^1h post xxx challenge	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305192-9	corticotropin^1m post 1 ug/kg crh iv	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305193-7	corticotropin^1m post xxx challenge	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP344970-1	corticotropin^1m pre 1 ug/kg crh iv	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305194-5	corticotropin^1st specimen	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305195-2	corticotropin^1st specimen post xxx challenge	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305196-0	corticotropin^2 pm specimen	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305197-8	corticotropin^2.5h post dose glucagon	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305198-6	corticotropin^2.5h post dose glucose	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305199-4	corticotropin^2.5h post dose insulin iv	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305200-0	corticotropin^2.5h post xxx challenge	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305201-8	corticotropin^20m post 100 ug crh iv	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305202-6	corticotropin^20m post xxx challenge	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305204-2	corticotropin^2d post dose metyrapone	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305205-9	corticotropin^2h post 1 ug/kg crh iv	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305206-7	corticotropin^2h post dose glucagon	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305207-5	corticotropin^2h post dose glucose	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305208-3	corticotropin^2h post dose insulin iv	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305209-1	corticotropin^2h post xxx challenge	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP344961-0	corticotropin^2m post 1 ug/kg crh iv	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305211-7	corticotropin^2nd specimen	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305212-5	corticotropin^2nd specimen post xxx challenge	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305213-3	corticotropin^3 am specimen	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305214-1	corticotropin^3 pm specimen	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305215-8	corticotropin^30m post 1 ug/kg crh iv	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
loinc:LP305216-6	corticotropin^30m post dose glucagon	skos:exactMatch	CHEBI:3892	corticotropin	semapv:ManualMappingCuration
